time,tx,ty,tz,rw,rx,ry,rz,rear_wheel_angle,steer_angle,front_wheel_angle,crank_angle,left_pedal_angle,right_pedal_angle
2.456375464684015,6.618154635529608,3.9652950944162293,0.30552893130884246,0.8474304143110185,0.02176169107666385,0.013891074059852437,0.5302783794985452,-0.12585984369535166,23.960387273660853,16.85843716916045,0.09045097128834226,-0.09045097128834084,nan
2.473085501858736,6.654652437545325,4.023185535947368,0.30537236460487266,0.8499217746312127,0.02618777372107097,0.01665523865130913,0.5259940879332504,-0.14429050292413184,24.153409797055616,16.994923509374,0.09040209857478494,-0.0904020985747834,nan
2.4897955390334574,6.691797063120619,4.0807129378902705,0.30518113890774057,0.8526404286573293,0.030157680983745463,0.019069851652677335,0.5212783847951817,-0.16139159519362228,24.34724678531166,17.131536760456402,0.09034953298497032,-0.09034953298496862,nan
2.5065055762081783,6.729639332261934,4.1378369021066925,0.30497228516237634,0.8555630198652817,0.033694149418838304,0.021141949287244808,0.5161682296638144,-0.17677726778449038,24.541947541105632,17.268299436397864,0.09029597907565996,-0.09029597907565846,nan
2.5232156133828996,6.768193594879431,4.194537251931344,0.3047599758028556,0.858648850774696,0.036855535388858815,0.022907786861271703,0.5107240486560363,-0.1902080966718951,24.73748147084283,17.4052227860027,0.09024363648152614,-0.0902436364815247,nan
2.539925650557621,6.807484249060118,4.250787589747147,0.3045535240500604,0.8618595129208311,0.039703019505549046,0.02440676217200064,0.5050011487019505,-0.2014926818703258,24.933801567407315,17.542316234400747,0.09019417271544754,-0.09019417271544586,nan
2.556635687732342,6.847558608613506,4.306546044636804,0.30435856879024015,0.8651582750092016,0.04230216442131517,0.025680542789189933,0.4990512957506746,-0.21044381575005602,25.130855344426063,17.679591041225617,0.09014924613767733,-0.09014924613767547,nan
2.573345724907063,6.888416967845428,4.361799305799974,0.304176186649343,0.8685003143702269,0.04474189855079248,0.026789976570622393,0.4929377887809306,-0.21709347592669748,25.328527991017292,17.81704462945477,0.09011042387038404,-0.09011042387038226,nan
2.5900557620817843,6.930077354169734,4.416522347433036,0.3040043873680339,0.8718467221883339,0.04710892436242841,0.02779203450402949,0.4867151580472915,-0.22149811899932556,25.52671538612872,17.954676465750193,0.0900798427264575,-0.09007984272645563,nan
2.6067657992565056,6.9725792677149,4.470674112636942,0.3038384583375908,0.8751610379890031,0.049496297801594216,0.0287444387262612,0.48043421124255775,-0.22374042168811728,25.725320156375794,18.092489133487057,0.09006077111765858,-0.09006077111765672,nan
2.623475836431227,7.015911433728171,4.524246854308232,0.30367109533747466,0.8784101659819916,0.05199567950113764,0.029705403860845397,0.4741409269343546,-0.22410607258859683,25.924227305236727,18.23047360234347,0.09005645572860825,-0.09005645572860649,nan
2.640185873605948,7.060087245226782,4.577215136384998,0.303493583449498,0.8815674192892742,0.054694512091071346,0.030726013490172257,0.46787103745559067,-0.22287522714530533,26.12334995551061,18.36862603637781,0.09007070417066781,-0.09007070417066619,nan
2.656895910780669,7.105136222066007,4.629539791135333,0.3032951517201142,0.8846101607333454,0.057681498433312335,0.031854051689051484,0.4616524966430961,-0.22036879539234056,26.322620131956633,18.506946016102997,0.09010752241743025,-0.09010752241742861,nan
2.6736059479553904,7.151042283696326,4.6812140037820615,0.303065084849075,0.8875255601430336,0.06101955074046898,0.03312276345461745,0.4554973952300444,-0.21701327404199777,26.521984435590333,18.645425226053256,0.09016829286298102,-0.09016829286297925,nan
2.6903159851301113,7.197816437551352,4.732209800598115,0.30279127283755425,0.8903053010694532,0.06476694209709821,0.03455869834165916,0.44940784424390273,-0.21321812055616354,26.721417230622833,18.784061762779093,0.09025272734421644,-0.09025272734421437,nan
